臺南市政府103年度對議員所提地方建設建議事項處理明細表,,,,,,,,,,
至103年12月止,,,,,,,,,,
表4,           (本表為半年報),,,,,,,單位：千元,,
"賴美惠
 陳特清",歸仁區南興里文化二十街路面改善工程, 歸仁區 ,416 ,416 ,工程建築及設備, 工務局 , 公開取得 ,昱發土木包工業 ,,8
 唐碧娥 ,北區開元路124號前行道樹移植, 北區 ,62 ,62 ,工程建築及設備, 工務局 , 逕洽廠商 ,竹茂土木包工業,,8
 張世賢 ,顯濟宮前廣場整修工程, 白河區 ,"1,127 ",920 ,建築及設備, 民政局 , 公開取得 ,正國土木包工業,,8
 蔡秋蘭 ,佳里區六安里六安街巷道排水改善工程, 佳里區 ,858 ,720 ,建築及設備, 民政局 , 公開取得 ,大承土木包工業,,8
 張世賢 ,東山區南勢里第5鄰欄杆設置工程(技士), 東山區 ,180 ,96 ,建築及設備, 民政局 , 逕洽廠商 ,宏益土木包工業,,8
 蔡蘇秋金 ,佳里區鎮山里信義一街集會廣場及綠美化工程, 佳里區 ,196 ,196 ,建築及設備, 民政局 , 公開取得 ,大承土木包工業,,8
 李退之 ,新營區嘉芳里茄苳腳2號前等柏油鋪設改善工程, 新營區 ,322 ,322 ,建築及設備, 民政局 , 公開取得 ,承瑋營造有限公司,,8
 張伯祿 ,關廟區東勢里東安街241 221巷及旺萊路218巷等路面改善工程(祈富), 關廟區 ,520 ,520 ,建築及設備, 民政局 , 辦理發包中 ,,,8
 郭信良 ,安明路四段旁漁產道路改善工程, 安南區 ,326 ,212 ,漁業建設, 農業局 , 公開招標 ,健鑫土木包工業,,9
 吳通龍 ,六甲區王爺里東高蚋賢清宮後方邊坡改善工程, 六甲區 ,361 ,336 ,農業工程及農路改善, 農業局 , 公開招標 ,聯美營造有限公司,,9
 張伯祿 ,土崎里後埤農路改善工程, 龍崎區 ,860 ,180 ,農業工程及農路改善, 農業局 , 辦理發包中 ,,,9
 蔡秋蘭 ,新復溪埔寮51至70號宅前農路改善工程, 西港區 ,900 ,861 ,農業工程及農路改善, 農業局 , 公開招標 ,百村土木包工業,,9
 王峻潭 ,南化區北平與北寮里交界（南化高幹317）旁農路改善工程, 南化區 ,170 ,150 ,農業工程及農路改善, 農業局 , 公開招標 ,上展土木包工業,,9
 張世賢 ,東山區東原里水尾農路改善工程, 東山區 ,368 ,367 ,農業工程及農路改善, 農業局 , 公開取得 ,茂盛土木包工業,,9
 陳怡珍 ,層林里愛文山農路(玉山高幹296左15電桿旁)改善工程, 玉井區 ,"1,130 ",735 ,農業工程及農路改善, 農業局 , 公開招標 ,銀泰土木包工業,,9
 賴美惠 ,東山區南溪里向平農路改善工程, 東山區 ,480 ,420 ,農業工程及農路改善, 農業局 , 公開取得 ,奕昌土木包工業,,9
 杜素吟 ,關廟區布袋里草埤農路支線改善工程, 關廟區 ,420 ,420 ,農業工程及農路改善, 農業局 , 辦理發包中 ,,,9
"杜素吟 
 王峻潭",南化區南化里後壁籠農路改善工程, 南化區 ,120 ,105 ,農業工程及農路改善, 農業局 , 公開取得 ,明耀土木包工業,,9
 陳特清 ,龍崎區土崎里尖峰懷義排水改善工程, 龍崎區 ,300 ,270 ,水利工程, 水利局 , 公開招標 ,永興土木包工業,,9
 蔡淑惠 ,玉井區望明里二層溝野溪明林高分10左8左9旁延續工程, 玉井區 ,"1,000 ","1,000 ",水利工程, 水利局 , 公開招標 ,得意土木包工業,,9
 張世賢 ,白河區關嶺里六溪段野溪崩塌改善工程, 白河區 ,996 ,500 ,水利工程, 水利局 , 公開招標 ,易平土木包工業,,9
 杜素吟 ,龍崎區大坪里番社永安宮前崩塌地改善工程, 龍崎區 ,735 ,300 ,水利工程, 水利局 , 辦理發包中 ,,,9
 郭國文 ,龍崎區土崎里礁坑野溝排水改善工程, 龍崎區 ,240 ,350 ,水利工程, 水利局 , 辦理發包中 ,,,9
 林志聰 ,大內區曲溪里蘆芝坑橋下游護岸整治工程, 大內區 ,"1,235 ","1,240 ",水利工程, 水利局 , 辦理發包中 ,,,9
 蔡蘇秋金 ,西港區劉厝排水(慶安段)護堤改善工程, 西港區 ,"4,000 ","4,000 ",水利工程, 水利局 , 公開招標 ,仕強營造股份有限公司 ,,9
 蔡秋蘭 ,七股區竹港中排二後續工程, 七股區 ,354 ,"1,200 ",水利工程, 水利局 , 公開招標 ,百利土木包工業,,9
 曾培雅 ,文聖公園鋪面竄根改善工程, 東區  ,80 ,80 ,工程建築及設備, 工務局 , 逕洽廠商 ,泰霖土木包工業,,9
 王定宇 ,102臺南市仁德區中生里250-21號前瀝青路面改善工程, 仁德區  ,45 ,45 ,工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,9
 林美燕 ,南區佛壇里興南街252巷文中73用地旁漁產道路修繕工程, 南區 ,170 ,170 ,工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,9
 王峻潭 ,左鎮區南164-1線邊坡擋土牆及護欄新建工程, 左鎮區 ,450 ,450 ,工程建築及設備, 工務局 , 公開取得 ,建明土木包工業 ,,9
 張伯祿 ,關廟區松腳里中山路一段89巷路面改善及南花里旺萊路562巷路面排水改善工程, 關廟區 ,"1,100 ","1,100 ",工程建築及設備, 工務局 , 公開招標 ,承立營造有限公司 ,,9
 林志聰 ,新化區民治路(忠孝路-中山路)道路建請刨除加封, 新化區 ,628 ,628 ,工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,9
 林宜瑾 ,新市區大社里297-6號前道路改善工程, 新市區 ,807 ,807 ,工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,9
 王峻潭 ,楠西區楠西里市區道路改善工程, 楠西區 ,"1,035 ","1,035 ",工程建築及設備, 工務局 , 公開招標 ,國全營造,,9
 李文俊 ,善化區蘇厝及嘉南里田洋道路申請加鋪案, 善化區 ,603 ,603 ,工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,9
 蔡秋蘭 ,佳里區、西港區、七股區部分道路加封, 佳里區 ,"2,022 ","2,022 ",工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,9
 杜素吟 ,歸仁區武東里武東二街42巷路面改善工程(第二期), 歸仁區 ,693 ,693 ,工程建築及設備, 工務局 , 公開取得 ,昱發土木包工業,,9
 林慶鎮 ,新市區本轄區內各道路AC路面改善工程(鋪設工資), 新化區 ,"1,950 ","1,950 ",工程建築及設備, 工務局 , 公開招標 ,招盛土木包工業,,9
 蔡育輝 ,鹽水區竹埔里南72線南竹子腳段662地號側溝新建工程, 鹽水區 ,680 ,680 ,工程建築及設備, 工務局 , 公開招標 ,鼎承土木包工業 ,,9
 陳朝來 ,七股區南30線(頂山段)旁樹木植栽工程, 七股區 ,905 ,905 ,工程建築及設備, 工務局 , 公開招標 ,霖映園藝有限公司,,9
 張伯祿 ,五甲里大富街及東興一街(東興路至東興一街1號)道路改善工程, 關廟區 ,636 ,636 ,工程建築及設備, 工務局 , 公開招標 ,"雲嘉南實業有限公司
皇瑄股份有限公司
永豐砂石行
浩光企業社",,9
"陳朝來
蔡蘇秋金",佳里區番仔寮南28線(南19線至南27線)區道鋪面改善, 佳里區 ,"1,380 ","1,380 ",工程建築及設備, 工務局 , 公開招標 ,"雲嘉南實業有限公司
皇瑄股份有限公司
永豐砂石行
浩光企業社",,9
 郭清華 ,大愛、鹿耳門、台南公園設施增設, 安南區 ,98 ,98 ,工程建築及設備, 工務局 , 逕洽廠商 ,宗盛科技有限公司,,9
 郭信良 ,安南區新順里景安街(1號至89號)路面重新翻修, 安南區 ,120 ,120 ,工程建築及設備, 工務局 , 公開招標 ,"雲嘉南實業有限公司
皇瑄股份有限公司
永豐砂石行
浩光企業社",,9
 郭信良 ,城北路866巷更換鈉燈工程, 安南區  ,150 ,150 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,9
 蔡蘇秋金 ,佳里區通興里社區道路旁行道樹斷根改善工程, 佳里區 ,135 ,135 ,工程建築及設備, 工務局 , 辦理發包中 ,,,9
"賴美惠
 陳特清",歸仁區歸南里民生九街133巷內部分路面改善工程, 歸仁區 ,395 ,395 ,工程建築及設備, 工務局 , 公開取得 ,昱發土木包工業 ,,9
 王定宇 ,富農街二段3號前PVC管埋設工程, 東區  ,48 ,48 ,工程建築及設備, 工務局 , 逕洽廠商 ,三橋營造有限公司,,9
 蔡蘇秋金 ,通興里埔頂老舊巷道改善工程, 佳里區 ,320 ,96 ,建築及設備, 民政局 , 限制性招標(小額採購) ,偉盛土木包工業,,9
 蔡秋蘭 ,佳里區溪洲里社區道路側溝護欄工程, 佳里區 ,201 ,167 ,建築及設備, 民政局 , 公開取得 ,大承土木包工業,,9
 張世賢 ,後壁區崁頂里崁頂35號之1宅前路面改善工程(技士), 後壁區 ,165 ,165 ,建築及設備, 民政局 , 公開取得 ,日新土木包工業,,9
 莊玉珠 ,南區永成路二段980巷路面改善工程, 南區 ,394 ,394 ,建築及設備, 民政局 , 公開取得 ,旭灃營造工程有限公司,,9
 李坤煌 ,永康區甲頂里公園設置健康步道, 永康區 ,287 ,287 ,建築及設備, 民政局 , 公開取得 ,順承土木包工業,,9
 張伯祿 ,龍崎區崎頂里石梯代天府廣場改善工程, 龍崎區 ,240 ,240 ,建築及設備, 民政局 , 辦理發包中 ,,,9
 蔡蘇秋金 ,十份里東漁塭5號橋周邊產業道路後續改善工程, 七股區 ,393 ,284 ,漁業建設, 農業局 , 公開招標 ,弘鋅營造有限公司,,10
 吳通龍 ,官田區二鎮里南113線旁產業道路改善工程, 官田區 ,"1,001 ","1,001 ",農業工程及農路改善, 農業局 , 公開招標 ,久明土木包工業,,10
 張伯祿 ,石嘈里田草埔農路改善工程, 龍崎區 ,528 ,240 ,農業工程及農路改善, 農業局 , 公開招標 ,聯宏土木包工業,,10
 蔡淑惠 ,永成路二段505號旁農路改善工程, 南區區 ,104 ,283 ,農業工程及農路改善, 農業局 , 已註銷 ,,,10
 王錦德 ,安南區頂安里北安路三段399號旁農業產業道路改善工程, 安南區 ,600 ,802 ,農業工程及農路改善, 農業局 , 已註銷 ,,,10
 張世賢 ,白河區六溪里檳榔腳2號橋邊及南勢井仔湖農路改善工程, 白河區 ,136 ,60 ,農業工程及農路改善, 農業局 , 公開取得 ,駿霖營造有限公司,,10
 陳秋萍 ,南化區玉山里柚子腳支線農路排水溝改善工程, 南化區 ,"2,600 ",288 ,農業工程及農路改善, 農業局 , 公開招標 ,上展土木包工業,,10
 賴美惠 ,六溪里埤寮湖產業道路改善工程, 白河區 ,317 ,285 ,農業工程及農路改善, 農業局 , 公開取得 ,承瑋營造有限公司,,10
 蔡秋蘭 ,佳里區建南里(第一公墓旁)農路改善工程, 佳里區 ,870 ,660 ,農業工程及農路改善, 農業局 , 公開取得 ,強維營造有限公司,,10
 王峻潭 ,南化區中坑里水口農路改善工程, 南化區 ,120 ,120 ,農業工程及農路改善, 農業局 , 公開取得 ,明耀土木包工業,,10
 蔡玉枝 ,玉井區劉陳坑溪旁大松腳排水改善工程, 玉井區 ,250 ,240 ,水利工程, 水利局 , 公開招標 ,得意土木包工業,,10
 李退之 ,新營區府西路259巷雨水下水道新建工程, 新營區 ,"1,310 ","1,310 ",下水道工程, 水利局 , 公開招標 ,集揚營造有限公司,,10
 張世賢 ,白河區六溪里石廟仔後方野溪護岸改善工程, 白河區 ,"1,170 ",530 ,水利工程, 水利局 , 公開招標 ,鑫億土木包工業,,10
 杜素吟 ,龍崎區牛埔里衛生室旁崩塌地處理工程, 龍崎區 ,754 ,600 ,水利工程, 水利局 , 辦理發包中 ,,,10
 郭國文 ,大內區曲溪里蘆芝坑排水改善工程, 大內區 ,"1,200 ","1,130 ",水利工程, 水利局 , 辦理發包中 ,,,10
"林志聰
 施重男",新化區大坑里中興段405地號野溪整治工程, 新化區 ,"2,013 ","2,010 ",水利工程, 水利局 , 辦理發包中 ,,,10
 蔡蘇秋金 ,七股區看坪里看坪小排一之二改善工程, 七股區 ,"2,000 ","2,000 ",水利工程, 水利局 , 公開招標 ,仕強營造股份有限公司,,10
 蔡秋蘭 ,七股區義合中排後續改善工桯, 七股區 ,"2,500 ","1,500 ",水利工程, 水利局 , 公開招標 ,"百利土木包工業
",,10
 郭信良 ,公學路六段721巷口路燈增設工程, 安南區  ,15 ,15 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,10
 陳文科 ,東區崇德里崇明十三街11巷路面改善工程, 東區  ,500 ,500 ,工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,10
 陳進益 ,下營區西連里道路改善工程, 下營區  ,"1,310 ","1,310 ",工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,10
 王峻潭 ,南化區北平里鄰里道路邊溝改善工程, 南化區 ,850 ,850 ,工程建築及設備, 工務局 , 公開招標 ,元第土木包工業,,10
 林慶鎮 ,新市區社內里28-12號旁道路排水改善工程, 新市區 ,550 ,550 ,工程建築及設備, 工務局 , 公開取得 ,理匠營造有限公司,,10
 蔡旺詮 ,東區東門路三段11巷道路路面重舖一案, 東區 ,354 ,354 ,工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,10
 林宜瑾 ,新市區大社里297-6號前道路改善工程, 新市區 ,538 ,538 ,工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,10
 張世賢 ,白河區詔安里1-6鄰75號宅前及8-9鄰斗笠公園旁部落道路改善工程, 白河區 ,612 ,612 ,工程建築及設備, 工務局 , 公開招標 ,宏泰吉營造有限公司,,10
 謝財旺 ,學甲區公所申請美瀝包300包供學甲地區道路修補, 學甲區 ,42 ,42 ,工程建築及設備, 工務局 , 公開招標 ,郁豐營造有限公司,,10
 郭信良 ,安南區學東里城北路736巷至公學路七段尾路面翻修, 安南區 ,"1,518 ","1,518 ",工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,10
 陳特清 ,歸仁區南保里部分路面改善工程, 歸仁區 ,250 ,250 ,工程建築及設備, 工務局 , 公開取得 ,弘鋅營造有限公司 ,,10
 侯澄財 ,北門區蚵寮社區大眾爺廟旁道路改善工程, 北門區 ,"1,700 ","1,700 ",工程建築及設備, 工務局 , 公開招標 ,竹順土木包工業,,10
 蔡育輝 ,新營區鐵線里南70線側溝暨AC改善工程, 新營區 ,"1,000 ","1,000 ",工程建築及設備, 工務局 , 公開取得 ,巨曜營造有限公司,,10
 賴美惠 ,泰安宮廟後綠美化工程, 後壁區  ,905 ,905 ,工程建築及設備, 工務局 , 辦理發包中 ,,,10
 張伯祿 ,關廟區關廟里路面改善工程, 關廟區 ,"1,389 ","1,389 ",工程建築及設備, 工務局 , 公開招標 ,"雲嘉南實業有限公司
皇瑄股份有限公司
永豐砂石行
浩光企業社",,10
 陳進益 ,下營區中山路一段151巷道路改善工程, 下營區 ,76 ,76 ,工程建築及設備, 工務局 , 公開招標 ,"雲嘉南實業有限公司
皇瑄股份有限公司
永豐砂石行
浩光企業社",,10
 林美燕 ,金華路一段8巷24號路燈加掛燈組, 南區 ,13 ,13 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,10
 黃麗招 ,安南區溪心里智安三街路面改善, 安南區 ,520 ,520 ,工程建築及設備, 工務局 , 公開招標 ,"雲嘉南實業有限公司
皇瑄股份有限公司
永豐砂石行
浩光企業社",,10
 郭清華 ,府安路七段370-20號增設路燈, 安南區  ,12 ,12 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,10
 李坤煌 ,光復里公兒17-2鄰里公園整修工程, 永康區 ,100 ,100 ,工程建築及設備, 工務局 , 逕洽廠商 ,景豪景觀設計有限公司,,10
 張伯祿 ,布袋里南160線長榮街南一球場前排水改善工程, 關廟區 ,850 ,850 ,工程建築及設備, 工務局 , 辦理發包中 ,,,10
 林燕祝 ,永康區永二街(永平街至永勝街)路面改善工程, 永康區 ,"1,742 ","1,742 ",工程建築及設備, 工務局 , 公開招標 ,"雲嘉南實業有限公司
皇瑄股份有限公司
永豐砂石行
浩光企業社",,10
 李坤煌 ,南化里空地認養設置灑水設施計畫, 南化區 ,98 ,88 ,建築及設備, 民政局 , 逕洽廠商 ,盛源土木包工業,,10
 蔡蘇秋金 ,七股區竹港里第三鄰道路改善工程, 七股區 ,177 ,177 ,建築及設備, 民政局 , 公開取得 ,百利土木包工業,,10
 蔡秋蘭 ,佳里區溪洲里社區瓶頸段排水改善工程, 佳里區 ,936 ,936 ,建築及設備, 民政局 , 公開取得 ,大承土木包工業,,10
 林美燕 ,南區南都里活動中心裝設LED字幕機, 南區 ,73 ,73 ,建築及設備, 民政局 , 逕洽廠商 ,昌美廣告社,,10
 林宜瑾 ,永康區鹽洲里活動中心附設停車廣場鋪面改善工程, 永康區 ,"1,232 ","1,232 ",建築及設備, 民政局 , 公開取得 ,億南土木包工業,,10
 議會教育小組 ,廁所拆除及整建, 佳里區 ,"1,438 ","1,438 ",營建及修建工程, 教育局 , 公開招標 ,新美華營造有限公司,,10
 郭清華 ,淵中里本田路3段420巷漁用道路改善工程, 安南區 ,294 ,245 ,漁業建設, 農業局 , 公開招標 ,弘鋅營造有限公司,,11
 李文正 ,南化區東和里桶頭往心仔寮天后宮農路改善工程, 南化區 ,554 ,458 ,農業工程及農路改善, 農業局 , 公開招標 ,允泰土木包工業,,11
 張伯祿 ,中坑里可果美往馬鞍山農路改善工程, 龍崎區 ,300 ,300 ,農業工程及農路改善, 農業局 , 公開招標 ,大暉土木包工業,,11
 蔡蘇秋金 ,城內里農產道路改善工程, 七股區 ,830 ,830 ,農業工程及農路改善, 農業局 , 公開取得 ,弘鋅營造有限公司,,11
 吳通龍 ,東山區南溪里埔仔農路改善工程, 東山區 ,547 ,545 ,農業工程及農路改善, 農業局 , 公開取得 ,奕昌土木包工業,,11
 張世賢 ,關嶺里轄內等6處農路改善工程, 白河區 ,221 ,80 ,農業工程及農路改善, 農業局 , 公開取得 ,駿霖營造有限公司,,11
 陳特清 ,歸仁區崙頂里凱旋路一段601巷151弄排水改善工程, 歸仁區 ,590 ,485 ,農業工程及農路改善, 農業局 , 限制性招標 ,昱發土木包工業,,11
 賴美惠 ,關嶺里六重溪段135-36地號農路改善工程, 白河區 ,528 ,300 ,農業工程及農路改善, 農業局 , 公開取得 ,承瑋營造有限公司,,11
 蔡蘇秋金 ,佳里區建南里轄內連接新生路之農路舖面改善工程, 佳里區 ,"2,790 ",525 ,農業工程及農路改善, 農業局 , 公開取得 ,弘鋅營造有限公司,,11
 王峻潭 ,南化區小崙里橫路路尾農路塌陷改善工程, 南化區 ,416 ,76 ,農業工程及農路改善, 農業局 , 公開取得 ,協興土木包工業,,11
 蔡玉枝 ,楠西區密枝山後野溪整治工程, 楠西區 ,850 ,"1,050 ",水利工程, 水利局 , 公開招標 ,佑吉營造有限公司,,11
 李文俊 ,安定區蘇林里社區排水改善工程, 安定區 ,"2,000 ","2,000 ",下水道工程, 水利局 , 公開招標 ,佳霖土木包工業,,11
 張世賢 ,白河區崎內里3鄰山豬陷野溪改善工程, 白河區 ,741 ,690 ,水利工程, 水利局 , 公開招標 ,三泰土木包工業,,11
 張伯祿 ,關廟區北花里五甲段30地號崩塌地改善工程, 關廟區 ,900 ,670 ,水利工程, 水利局 , 辦理發包中 ,,,11
 杜素吟 ,龍崎區牛埔里芋仔園排水改善工程, 龍崎區 ,"1,168 ","1,110 ",水利工程, 水利局 , 辦理發包中 ,,,11
 吳通龍 ,大內區頭社深牛田崩塌地治理工程, 大內區 ,"2,343 ","1,540 ",水利工程, 水利局 , 辦理發包中 ,,,11
 蔡蘇秋金 ,佳里區頂廍里後港小排二之六排水改善工程, 佳里區 ,540 ,540 ,水利工程, 水利局 , 公開取得 ,"東拓土木包工業
",,11
 蔡蘇秋金 ,佳里區民安里社區連接同安中排二之二排水改善工程, 佳里區 ,"1,300 ","1,200 ",水利工程, 水利局 , 公開招標 ,健曜土木包工業,,11
 郭信良 ,城西街一段215巷20號遷移工程, 安南區  ,10 ,10 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,11
 陳怡珍 ,北區停N6停車場(小北段998-466用地)局部AC面層鋪築案, 北區  ,240 ,240 ,工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,11
 李坤煌 ,永康區鹽洲里三村二街70~118號及甲頂里中正南路62巷46弄等處路面協助辦理改善, 永康區         ,"1,138 ","1,138 ",工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,11
 吳通龍 ,六甲區甲東里裕農街80巷6弄水溝改善工程, 六甲區 ,770 ,770 ,工程建築及設備, 工務局 , 公開招標  ,久明土木包工業,,11
 郭信良 ,海佃里國安街56巷31弄路溝工程, 安南區 ,"1,240 ","1,240 ",工程建築及設備, 工務局 , 公開招標 ,元揚土木包工業,,11
 楊麗玉 ,臺南市麻豆區安業國小後門旁道路修繕工程, 麻豆區 ,51 ,51 ,工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,11
 林美燕 ,南區南和路交通隊旁增設路燈一盞, 南區 ,21 ,21 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,11
 陳文賢 ,下營區後街里人和街道路改善工程, 下營區 ,690 ,690 ,工程建築及設備, 工務局 , 公開招標 ,宏泰吉營造有限公司,,11
 蔡淑惠 ,歸仁區看西里仁愛南街102巷9弄柏油路面嚴重破損需重新鋪設案, 歸仁區 ,66 ,66 ,工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,11
 陳朝來 ,西港區檨林里內計13條道路加封, 西港區 ,"3,012 ","3,012 ",工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,11
 張伯祿 ,關廟區新光里南169-2線、南169線(南寮高枝22、新光高分6段)改善工程, 關廟區 ,400 ,400 ,工程建築及設備, 工務局 , 公開招標 ,承立營造有限公司 ,,11
 謝財旺 ,北門區保吉里小蚵寮排水溝改善工程, 北門區 ,700 ,700 ,工程建築及設備, 工務局 , 公開取得 ,頤承土木包工業 ,,11
 賴惠員 ,新營區三興街(南新國中段)道路拓寬工程, 新營區 ,"1,700 ","1,700 ",工程建築及設備, 工務局 , 公開招標 ,柏承營造有限公司 ,,11
 王定宇 ,仁德區仁德里文宏公園遊樂設施改善工程, 仁德區  ,520 ,520 ,工程建築及設備, 工務局 , 公開招標 ,懋霆工程顧問有限公司,,11
 張伯祿  ,歸仁區武東里武東二街42巷路面改善工程(第一期), 關廟區 ,780 ,780 ,工程建築及設備, 工務局 , 公開招標 ,"雲嘉南實業有限公司
皇瑄股份有限公司
永豐砂石行
浩光企業社",,11
 賴美惠 ,後壁區嘉苳里下茄苳4號(泰安宮)前與下茄苳9號旁路面變善工程, 後壁區 ,"1,106 ","1,106 ",工程建築及設備, 工務局 , 公開招標 ,"雲嘉南實業有限公司
皇瑄股份有限公司
永豐砂石行
浩光企業社",,11
 林美燕 ,國民路165巷7弄燈具汰舊換新, 南區 ,12 ,12 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,11
 郭信良 ,安南區青砂街一段572巷6株普提樹與慶安路69號前2株黑板樹竄根遷移, 安南區 ,95 ,95 ,工程建築及設備, 工務局 , 逕洽廠商 ,竹茂土木包工業,,11
 郭信良 ,安興街181巷52號路燈增設工程, 安南區  ,16 ,16 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,11
 郭信良 ,本原街二段106巷17號旁更換鈉燈, 安南區 ,10 ,10 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,11
 張伯祿 ,歸仁區南保里民權十街道路側溝改善工程, 歸仁區 ,"1,800 ","1,800 ",工程建築及設備, 工務局 , 公開招標 ,維信土木包工業 ,,11
 張伯祿 ,關廟區關廟里山西宮停車場及路面改善工程, 關廟區 ,274 ,274 ,工程建築及設備, 工務局 , 公開招標 ,"雲嘉南實業有限公司
皇瑄股份有限公司
永豐砂石行
浩光企業社",,11
 謝財旺 ,永隆社區道路改善工程, 北門區 ,650 ,150 ,建築及設備, 民政局 , 公開取得 ,弘鋅營造有限公司,,11
 蔡蘇秋金 ,佳里區安西里社區巷道瓶頸段側溝改善工程, 佳里區 ,550 ,250 ,建築及設備, 民政局 , 公開取得 ,大承土木包工業,,11
 侯澄財 ,學甲區宅港里宅仔港64號巷道側溝改善工程, 學甲區 ,270 ,270 ,建築及設備, 民政局 , 公開取得 ,佳霖土木包工業,,11
 蔡淑惠 ,南區文南里活動中心地板修繕, 南區 ,74 ,74 ,建築及設備, 民政局 , 逕洽廠商 ,三橋營造有限公司,,11
 蔡蘇秋金 ,佳里區六安里林園街巷道排水改善工程, 佳里區 ,270 ,270 ,建築及設備, 民政局 , 辦理發包中 ,,,11
 議會教育小組 ,活動中心舞台地板改善工程, 永康區 ,310 ,310 ,營建及修建工程, 教育局 , 公開招標 ,力允工程有限公司,,11
 謝財旺 ,白米社區漁塭道路路面改善工程, 北門區 ,630 ,368 ,漁業建設, 農業局 , 公開招標 ,世全土木包工業,,12
 李文俊 ,台一線豐彩公司東側路面改善工程, 善化區 ,"1,733 ","1,733 ",農業工程及農路改善, 農業局 , 公開招標 ,景皇營造有限公司,,12
 莊玉珠 ,明興路1181巷123之7號旁農路鋪面修復工程, 南區區 ,151 ,489 ,農業工程及農路改善, 農業局 , 公開招標 ,長洲土木包工業,,12
 賴美惠 ,東山區高原里李子園農路改善工程, 東山區 ,871 ,"1,430 ",農業工程及農路改善, 農業局 , 公開招標 ,益成土木包工業,,12
 吳通龍 ,官田區社子里農路及擋土牆改善工程, 官田區 ,"2,108 ","1,368 ",農業工程及農路改善, 農業局 , 公開招標 ,勝弘土木包工業,,12
 張世賢 ,關嶺里12鄰水湖往16鄰產業農路改善工程, 白河區 ,248 ,144 ,農業工程及農路改善, 農業局 , 公開取得 ,駿霖營造有限公司,,12
 陳朝來 ,佳里區嘉福里南27銜接南29區道及建南里銜接安南路農路鋪面改善工程, 佳里區 ,"1,760 ",945 ,農業工程及農路改善, 農業局 , 公開取得 ,弘鋅營造有限公司,,12
 謝財旺 ,學甲區秀昌里五號道路旁農路改善工程, 學甲區 ,600 ,460 ,農業工程及農路改善, 農業局 , 公開招標 ,弘鋅營造有限公司,,12
"侯澄財
 謝財旺",學甲區秀昌里玉京觀後產業道路後續改善工程, 學甲區 ,200 ,173 ,農業工程及農路改善, 農業局 , 公開招標 ,弘鋅營造有限公司,,12
 王峻潭 ,南化區小崙里淨水廠旁支線農路改善工程, 南化區 ,498 ,204 ,農業工程及農路改善, 農業局 , 公開取得 ,明耀土木包工業,,12
 蔡旺詮 ,玉井區中正里斗六部落玉潭野溪排水改善工程, 玉井區 ,"1,200 ",840 ,水利工程, 水利局 , 公開招標 ,茂群土木包工業,,12
"李坤煌
 陳秋萍",永康區中山北路、王行路分流改善工程, 永康區 ,"3,000 ","3,000 ",下水道工程, 水利局 , 公開招標 ,鎮遠營造有限公司,,12
 張世賢 ,白河區虎山里越南文化村後方野溪護岸改善工程, 白河區 ,662 ,550 ,水利工程, 水利局 , 公開招標 ,鑫億土木包工業,,12
 張伯祿 ,關廟區北花里五甲段29地號崩塌地改善工程, 關廟區 ,450 ,380 ,水利工程, 水利局 , 辦理發包中 ,,,12
 張伯祿 ,關廟區新光里方仔崙崩塌地改善工程, 關廟區 ,412 ,410 ,水利工程, 水利局 , 辦理發包中 ,,,12
